Time, C12_R_ch1, C12_R_ch2, P12_W_ch1, P12_W_ch2
1671.3389, 36, 26, 36, 26
1671.3696, 36, 26, 83, 26
1671.4070, 83, 26, 83, 26
1671.4593, 83, 26, 83, 26
1671.4858, 83, 60, 83, 26
1671.5285, 83, 60, 83, 60
1671.7859, 83, 60, 83, 60
1671.9081, 83, 60, 94, 60
1671.9460, 94, 60, 94, 60
1672.0123, 94, 60, 94, 60
1672.0649, 94, 60, 94, 58
1672.0933, 94, 58, 94, 58
1672.5899, 94, 58, 94, 58
1672.8111, 94, 58, 36, 58
1672.8429, 36, 58, 36, 58
1673.0255, 36, 58, 36, 58
1673.0577, 36, 42, 36, 58
1673.1020, 36, 42, 36, 42
1673.4436, 36, 42, 36, 42
1673.5882, 36, 42, 69, 42
1673.6529, 69, 42, 69, 42
1673.7286, 69, 42, 69, 42
1673.7560, 69, 45, 69, 42
1673.7993, 69, 45, 69, 45
1674.0190, 69, 45, 69, 45
1674.1521, 69, 45, 42, 45
1674.1877, 42, 45, 42, 45
1674.2568, 42, 45, 42, 45
1674.2652, 42, 81, 42, 45
1674.2929, 42, 81, 42, 81
1674.5534, 42, 81, 42, 81
1674.6308, 42, 81, 3, 81
1674.6669, 3, 81, 3, 81
1674.7302, 3, 81, 3, 81
1674.7745, 3, 81, 3, 58
1674.8071, 3, 58, 3, 58
1675.1073, 3, 58, 3, 58
1675.1830, 3, 58, 77, 58
1675.2287, 77, 58, 77, 58
1675.3054, 77, 58, 77, 58
1675.3194, 77, 36, 77, 58
1675.3320, 77, 36, 77, 36
1675.6433, 77, 36, 77, 36
1675.7042, 77, 36, 95, 36
1675.7266, 95, 36, 95, 36
1675.8002, 95, 36, 95, 36
1675.8531, 95, 36, 95, 7
1675.8843, 95, 7, 95, 7
1676.1470, 95, 7, 95, 7
1676.2835, 95, 7, 13, 7
1676.3180, 13, 7, 13, 7
1676.3909, 13, 7, 13, 7
1676.4450, 13, 7, 13, 46
1676.4775, 13, 46, 13, 46
1676.7420, 13, 46, 13, 46
1676.8289, 13, 46, 89, 46
1676.8588, 89, 46, 89, 46
1676.9833, 89, 46, 89, 46
1677.0150, 89, 82, 89, 46
1677.0505, 89, 82, 89, 82
1677.3028, 89, 82, 89, 82
1677.4178, 89, 82, 66, 82
1677.4527, 66, 82, 66, 82
1677.5702, 66, 82, 66, 82
1677.5985, 66, 18, 66, 82
1677.6557, 66, 18, 66, 18
1677.8958, 66, 18, 66, 18
1677.9645, 66, 18, 85, 18
1677.9800, 85, 18, 85, 18
1678.0767, 85, 18, 85, 18
1678.1329, 85, 18, 85, 12
1678.1873, 85, 12, 85, 12
1678.4763, 85, 12, 85, 12
1678.5657, 85, 12, 49, 12
1678.6004, 49, 12, 49, 12
1678.6818, 49, 12, 49, 12
1678.7100, 49, 12, 49, 0
1678.7316, 49, 0, 49, 0
1678.9983, 49, 0, 49, 0
1679.1120, 49, 0, 57, 0
1679.1546, 57, 0, 57, 0
1679.2566, 57, 0, 57, 0
1679.3006, 57, 69, 57, 0
1679.3376, 57, 69, 57, 69
1679.5937, 57, 69, 57, 69
1679.6858, 57, 69, 62, 69
1679.7199, 62, 69, 62, 69
1679.7915, 62, 69, 62, 69
1679.8147, 62, 64, 62, 69
1679.8690, 62, 64, 62, 64
1680.0380, 62, 64, 62, 64
1680.1370, 62, 64, 91, 64
1680.1701, 91, 64, 91, 64
1680.2318, 91, 64, 91, 64
1680.2721, 91, 64, 91, 19
1680.3017, 91, 19, 91, 19
1680.5669, 91, 19, 91, 19
1680.7286, 91, 19, 10, 19
1680.7480, 10, 19, 10, 19
1680.8513, 10, 19, 10, 19
1680.9105, 10, 19, 10, 49
1680.9648, 10, 49, 10, 49
1681.2287, 10, 49, 10, 49
1681.3205, 10, 49, 75, 49
1681.3515, 75, 49, 75, 49
1681.4460, 75, 49, 75, 49
1681.5932, 75, 49, 75, 44
1681.6383, 75, 44, 75, 44
1681.9991, 75, 44, 75, 44
1682.0934, 75, 44, 29, 44
1682.1323, 29, 44, 29, 44
1682.2769, 29, 44, 29, 44
1682.3437, 29, 44, 29, 10
1682.3988, 29, 10, 29, 10
1682.8581, 29, 10, 29, 10
1682.9388, 29, 10, 42, 10
1683.0567, 42, 10, 42, 10
1683.1917, 42, 10, 42, 10
1683.2300, 42, 99, 42, 10
1683.2993, 42, 99, 42, 99
1683.7229, 42, 99, 42, 99
1683.7486, 33, 99, 42, 99
1683.8105, 33, 99, 42, 99
1683.8822, 33, 99, 33, 99
1683.9923, 33, 99, 33, 17
1684.0115, 33, 17, 33, 17
1684.3216, 33, 17, 33, 17
1684.4225, 33, 17, 84, 17
1684.4510, 84, 17, 84, 17
1684.4812, 84, 17, 84, 17
1684.5753, 84, 17, 84, 54
1684.6105, 84, 54, 84, 54
1685.0088, 84, 54, 84, 54
1685.0323, 84, 54, 46, 54
1685.0537, 46, 54, 46, 54
1685.1358, 46, 54, 46, 54
1685.2131, 46, 54, 46, 4
1685.2420, 46, 4, 46, 4
1685.9521, 46, 4, 46, 4
1686.1339, 46, 4, 50, 4
1686.3074, 50, 4, 50, 4
1687.8937, 50, 4, 50, 4
1687.9845, 50, 4, 50, 13
1688.0294, 50, 13, 50, 13
1688.4956, 50, 13, 50, 13
1688.6111, 50, 13, 51, 13
1688.7049, 51, 13, 51, 13
1688.8282, 51, 13, 51, 13
1688.8630, 51, 75, 51, 13
1688.9107, 51, 75, 51, 75
1689.3784, 51, 75, 51, 75
1689.3905, 34, 75, 51, 75
1689.4582, 34, 75, 34, 75
1689.5994, 34, 75, 34, 75
1689.7260, 34, 75, 34, 18
1689.7481, 34, 18, 34, 18
1690.0325, 34, 18, 34, 18
1690.1723, 34, 18, 75, 18
1690.4041, 75, 18, 75, 18
1690.4985, 75, 18, 75, 18
1690.5288, 75, 28, 75, 18
1690.7571, 75, 28, 75, 28
1691.0390, 75, 28, 75, 28
1691.4811, 75, 28, 4, 28
1691.7904, 4, 28, 4, 28
1691.9777, 4, 28, 4, 28
1692.0128, 4, 3, 4, 28
1693.1553, 4, 3, 4, 3
1693.6518, 4, 3, 4, 3
1693.8102, 4, 3, 41, 3
1694.1471, 41, 3, 41, 3
1694.2755, 41, 3, 41, 3
1694.3101, 41, 85, 41, 3
1694.4247, 41, 85, 41, 85
1694.6116, 41, 85, 41, 85
1694.7687, 41, 85, 76, 85
1694.8015, 76, 85, 76, 85
1694.8838, 76, 85, 76, 85
1694.9713, 76, 85, 76, 27
1695.0033, 76, 27, 76, 27
1695.5510, 76, 27, 76, 27
1695.5813, 98, 27, 76, 27
1695.6536, 98, 27, 76, 27
1695.9477, 98, 27, 98, 27
1696.1951, 98, 27, 98, 13
1696.2204, 98, 13, 98, 13
1698.1727, 98, 13, 98, 13
1698.6266, 98, 13, 85, 13
1698.6544, 85, 13, 85, 13
1698.7610, 85, 13, 85, 13
1698.8328, 85, 13, 85, 97
1698.8620, 85, 97, 85, 97
1699.5182, 85, 97, 85, 97
1699.6982, 85, 97, 89, 97
1700.1414, 89, 97, 89, 97
1700.3337, 89, 97, 89, 97
1700.3754, 89, 95, 89, 97
1700.5207, 89, 95, 89, 95
1700.8258, 89, 95, 89, 95
1701.2594, 89, 95, 40, 95
1701.3830, 40, 95, 40, 95
1701.4678, 40, 95, 40, 95
1701.6268, 40, 45, 40, 95
1701.7276, 40, 45, 40, 45
1702.0177, 40, 45, 40, 45
1702.1851, 40, 45, 13, 45
1702.4836, 13, 45, 13, 45
1702.5557, 13, 45, 13, 45
1702.5855, 13, 97, 13, 45
1702.6612, 13, 97, 13, 97
1703.3042, 13, 97, 13, 97
1703.4610, 13, 97, 2, 97
1703.5904, 2, 97, 2, 97
1703.6660, 2, 97, 2, 97
1703.7025, 2, 31, 2, 97
1703.7315, 2, 31, 2, 31
1704.3845, 2, 31, 2, 31
1704.4137, 59, 31, 2, 31
1704.4558, 59, 31, 59, 31
1704.4780, 59, 31, 59, 31
1704.5377, 59, 31, 59, 58
1704.5782, 59, 58, 59, 58
1704.8618, 59, 58, 59, 58
1705.0533, 59, 58, 16, 58
1705.2091, 16, 58, 16, 58
1705.2818, 16, 58, 16, 58
1705.3129, 16, 62, 16, 58
1705.3573, 16, 62, 16, 62
1705.6957, 16, 62, 16, 62
1705.8522, 16, 62, 18, 62
1705.9908, 18, 62, 18, 62
1706.0748, 18, 62, 18, 62
1706.1066, 18, 4, 18, 62
1706.1489, 18, 4, 18, 4
1706.6674, 18, 4, 18, 4
1706.8188, 18, 4, 30, 4
1707.3466, 30, 4, 30, 4
1707.4578, 30, 4, 30, 4
1707.4906, 30, 32, 30, 4
1707.5353, 30, 32, 30, 32
1707.7676, 30, 32, 30, 32
1708.4057, 30, 32, 93, 32
1708.5511, 93, 32, 93, 32
1708.6220, 93, 32, 93, 32
1708.6598, 93, 82, 93, 32
1708.6995, 93, 82, 93, 82
1709.1046, 93, 82, 93, 82
1709.1233, 93, 82, 25, 82
1709.1290, 25, 82, 25, 82
1709.2185, 25, 82, 25, 82
1709.2726, 25, 82, 25, 68
1709.3152, 25, 68, 25, 68
1709.8666, 25, 68, 25, 68
1709.8962, 64, 68, 25, 68
1709.9279, 64, 68, 64, 68
1709.9603, 64, 68, 64, 68
1710.0275, 64, 68, 64, 57
1710.0558, 64, 57, 64, 57
1710.3118, 64, 57, 64, 57
1710.4927, 64, 57, 6, 57
1710.5881, 6, 57, 6, 57
1710.6578, 6, 57, 6, 57
1710.6880, 6, 49, 6, 57
1710.7990, 6, 49, 6, 49
1711.0165, 6, 49, 6, 49
1711.1359, 6, 49, 62, 49
1711.3066, 62, 49, 62, 49
1711.3789, 62, 49, 62, 49
1711.4098, 62, 15, 62, 49
1711.4555, 62, 15, 62, 15
1711.7254, 62, 15, 62, 15
1712.0256, 62, 15, 46, 15
1712.2902, 46, 15, 46, 15
1712.3535, 46, 15, 46, 15
1712.3819, 46, 17, 46, 15
1712.4382, 46, 17, 46, 17
1712.6212, 46, 17, 46, 17
1712.8342, 46, 17, 0, 17
1712.9447, 0, 17, 0, 17
1713.0161, 0, 17, 0, 17
1713.0482, 0, 76, 0, 17
1713.0893, 0, 76, 0, 76
1713.4579, 0, 76, 0, 76
1713.7868, 0, 76, 82, 76
1713.8956, 82, 76, 82, 76
1713.9855, 82, 76, 82, 76
1714.0240, 82, 45, 82, 76
1714.0615, 82, 45, 82, 45
1714.2883, 82, 45, 82, 45
1714.4675, 82, 45, 20, 45
1714.5585, 20, 45, 20, 45
1714.6568, 20, 45, 20, 45
1714.6991, 20, 15, 20, 45
1714.7396, 20, 15, 20, 15
1714.9712, 20, 15, 20, 15
1715.1373, 20, 15, 43, 15
1715.2744, 43, 15, 43, 15
1715.4894, 43, 15, 43, 15
1715.5522, 43, 98, 43, 15
1715.6051, 43, 98, 43, 98
1716.0343, 43, 98, 43, 98
1716.1723, 43, 98, 46, 98
1716.3724, 46, 98, 46, 98
1716.4739, 46, 98, 46, 98
1716.5038, 46, 43, 46, 98
1716.6255, 46, 43, 46, 43
1716.8156, 46, 43, 46, 43
1716.9114, 46, 43, 61, 43
1717.0208, 61, 43, 61, 43
1717.3769, 61, 43, 61, 43
1717.4120, 61, 21, 61, 43
1717.6819, 61, 21, 61, 21
1717.8983, 61, 21, 61, 21
1718.6733, 61, 21, 78, 21
1718.7873, 78, 21, 78, 21
1718.8847, 78, 21, 78, 21
1718.9227, 78, 85, 78, 21
1719.0587, 78, 85, 78, 85
1719.2236, 78, 85, 78, 85
1719.9251, 78, 85, 39, 85
1721.5923, 39, 85, 39, 85
1721.7281, 39, 85, 39, 85
1721.7664, 39, 91, 39, 85
1722.0285, 39, 91, 39, 91
1722.2338, 39, 91, 39, 91
1722.4305, 39, 91, 97, 91
1722.5385, 97, 91, 97, 91
1722.6224, 97, 91, 97, 91
1722.6535, 97, 54, 97, 91
1722.6939, 97, 54, 97, 54
1722.9635, 97, 54, 97, 54
1723.1494, 52, 54, 97, 54
1723.1605, 52, 54, 52, 54
1723.3164, 52, 54, 52, 54
1723.3478, 52, 0, 52, 54
1723.3981, 52, 0, 52, 0
1723.5615, 52, 0, 52, 0
1723.7914, 52, 0, 42, 0
1723.8433, 42, 0, 42, 0
1723.9200, 42, 0, 42, 0
1723.9561, 42, 0, 42, 0
1724.1064, 42, 0, 42, 0
1724.5667, 42, 0, 42, 0
1724.8455, 42, 0, 90, 0
1724.8944, 90, 0, 90, 0
1725.0429, 90, 0, 90, 0
1725.0734, 90, 34, 90, 0
1725.1381, 90, 34, 90, 34
1725.2993, 90, 34, 90, 34
1725.5704, 90, 34, 0, 34
1725.6184, 0, 34, 0, 34
1725.6979, 0, 34, 0, 34
1725.7289, 0, 55, 0, 34
1725.7872, 0, 55, 0, 55
1726.0498, 0, 55, 0, 55
1726.1771, 0, 55, 67, 55
1726.2109, 67, 55, 67, 55
1726.2858, 67, 55, 67, 55
1726.3552, 67, 55, 67, 50
1726.3962, 67, 50, 67, 50
1726.7519, 67, 50, 67, 50
1728.1495, 67, 50, 18, 50
1728.2527, 18, 50, 18, 50
1728.8466, 18, 50, 18, 50
1728.9709, 18, 96, 18, 50
1729.0452, 18, 96, 18, 96
1729.6634, 18, 96, 18, 96
1729.8358, 18, 96, 51, 96
1729.8657, 51, 96, 51, 96
1730.0526, 51, 96, 51, 96
1730.0861, 51, 10, 51, 96
1730.1278, 51, 10, 51, 10
1730.3588, 51, 10, 51, 10
1730.6419, 51, 10, 5, 10
1730.7298, 5, 10, 5, 10
1730.8260, 5, 10, 5, 10
1730.8576, 5, 88, 5, 10
1730.9532, 5, 88, 5, 88
1731.1517, 5, 88, 5, 88
1731.2605, 5, 88, 67, 88
1731.3702, 67, 88, 67, 88
1731.7143, 67, 88, 67, 88
1731.7468, 67, 79, 67, 88
1731.8408, 67, 79, 67, 79
1732.0148, 67, 79, 67, 79
1732.2450, 67, 79, 79, 79
1732.3987, 79, 79, 79, 79
1732.5062, 79, 79, 79, 79
1732.5704, 79, 76, 79, 79
1732.6889, 79, 76, 79, 76
1732.9093, 79, 76, 79, 76
1733.2663, 79, 76, 58, 76
1733.3741, 58, 76, 58, 76
1733.4694, 58, 76, 58, 76
1733.6898, 58, 28, 58, 76
1733.8564, 58, 28, 58, 28
1734.1346, 58, 28, 58, 28
1734.4271, 58, 28, 3, 28
1734.5483, 3, 28, 3, 28
1734.6688, 3, 28, 3, 28
1734.7093, 3, 22, 3, 28
1734.8207, 3, 22, 3, 22
1735.3725, 3, 22, 3, 22
1735.5833, 3, 22, 28, 22
1735.6911, 28, 22, 28, 22
1735.8051, 28, 22, 28, 22
1735.8358, 28, 12, 28, 22
1735.9347, 28, 12, 28, 12
1736.0698, 28, 12, 28, 12
1736.1813, 28, 12, 98, 12
1736.2619, 98, 12, 98, 12
1736.3223, 98, 12, 98, 12
1736.3541, 98, 13, 98, 12
1736.4503, 98, 13, 98, 13
1736.6075, 98, 13, 98, 13
1736.7913, 98, 13, 35, 13
1736.8734, 35, 13, 35, 13
1736.9570, 35, 13, 35, 13
1737.0049, 35, 80, 35, 13
1737.0286, 35, 80, 35, 80
1737.2903, 35, 80, 35, 80
1737.4519, 35, 80, 71, 80
1737.6216, 71, 80, 71, 80
1737.6934, 71, 80, 71, 80
1737.7239, 71, 98, 71, 80
1737.7738, 71, 98, 71, 98
1738.0069, 71, 98, 71, 98
1738.1123, 71, 98, 50, 98
1738.1996, 50, 98, 50, 98
1738.2695, 50, 98, 50, 98
1738.3002, 50, 1, 50, 98
1738.3994, 50, 1, 50, 1
1738.6694, 50, 1, 50, 1
1738.6974, 50, 1, 50, 1
1738.7273, 50, 1, 50, 1
1738.7775, 50, 1, 50, 1
1738.8162, 50, 6, 50, 1
1738.9141, 50, 6, 50, 6
1739.1140, 50, 6, 50, 6
1739.2016, 50, 6, 87, 6
1739.2929, 87, 6, 87, 6
1739.4968, 87, 6, 87, 6
1739.5298, 87, 26, 87, 6
1739.5880, 87, 26, 87, 26
1739.8486, 87, 26, 87, 26
1739.9889, 87, 26, 15, 26
1740.0011, 15, 26, 15, 26
1740.0860, 15, 26, 15, 26
1740.1444, 15, 26, 15, 5
1740.1747, 15, 5, 15, 5
1740.5305, 15, 5, 15, 5
1740.6296, 15, 5, 98, 5
1740.7228, 98, 5, 98, 5
1740.7874, 98, 5, 98, 5
1740.8145, 98, 16, 98, 5
1740.9603, 98, 16, 98, 16
1741.1185, 98, 16, 98, 16
1741.2697, 98, 16, 32, 16
1741.3724, 32, 16, 32, 16
1741.4752, 32, 16, 32, 16
1741.5767, 32, 19, 32, 16
1741.7021, 32, 19, 32, 19
1741.8645, 32, 19, 32, 19
1742.0486, 32, 19, 19, 19
1742.1477, 19, 19, 19, 19
1742.2224, 19, 19, 19, 19
1742.2551, 19, 99, 19, 19
1742.3681, 19, 99, 19, 99
1742.5561, 19, 99, 19, 99
1742.6160, 19, 99, 92, 99
1742.7224, 92, 99, 92, 99
1742.7932, 92, 99, 92, 99
1742.8242, 92, 49, 92, 99
1742.9452, 92, 49, 92, 49
1743.0898, 92, 49, 92, 49
1743.2348, 92, 49, 20, 49
1743.3557, 20, 49, 20, 49
1743.4441, 20, 49, 20, 49
1743.4679, 20, 84, 20, 49
1743.5887, 20, 84, 20, 84
1743.6939, 20, 84, 20, 84
1743.8439, 20, 84, 98, 84
1743.9431, 98, 84, 98, 84
1744.0107, 98, 84, 98, 84
1744.0337, 98, 55, 98, 84
1744.1387, 98, 55, 98, 55
1744.2928, 98, 55, 98, 55
1744.4530, 98, 55, 25, 55
1744.5407, 25, 55, 25, 55
1744.5850, 25, 55, 25, 55
1744.6082, 25, 57, 25, 55
1744.7046, 25, 57, 25, 57
1744.8736, 25, 57, 25, 57
1745.0020, 25, 57, 62, 57
1745.0984, 62, 57, 62, 57
1745.1681, 62, 57, 62, 57
1745.1903, 62, 7, 62, 57
1745.2989, 62, 7, 62, 7
1745.6024, 62, 7, 62, 7
1745.7984, 62, 7, 92, 7
1745.8216, 92, 7, 92, 7
1745.9541, 92, 7, 92, 7
1745.9639, 92, 46, 92, 7
1745.9969, 92, 46, 92, 46
1746.2308, 92, 46, 92, 46
1746.4227, 49, 46, 92, 46
1746.4598, 49, 46, 49, 46
1747.0477, 49, 46, 49, 46
1747.0823, 49, 62, 49, 46
1747.2120, 49, 62, 49, 62
1747.4346, 49, 62, 49, 62
1747.5344, 49, 62, 34, 62
1747.6342, 34, 62, 34, 62
1747.7285, 34, 62, 34, 62
1747.7850, 34, 60, 34, 62
1747.8069, 34, 60, 34, 60
1748.1794, 34, 60, 34, 60
1748.2751, 34, 60, 48, 60
1748.3916, 48, 60, 48, 60
1748.4686, 48, 60, 48, 60
1748.5204, 48, 44, 48, 60
1748.5584, 48, 44, 48, 44
1748.8520, 48, 44, 48, 44
1749.1490, 48, 44, 37, 44
1749.3022, 37, 44, 37, 44
1749.4498, 37, 44, 37, 44
1749.6765, 37, 44, 37, 15
1749.7060, 37, 15, 37, 15
1750.1712, 37, 15, 37, 15
1750.2675, 37, 15, 38, 15
1750.4088, 38, 15, 38, 15
1750.5455, 38, 15, 38, 15
1750.5894, 38, 7, 38, 15
1751.7642, 38, 7, 38, 7
1753.3887, 38, 7, 38, 7
1753.4228, 52, 7, 38, 7
1753.5753, 52, 7, 38, 7
1753.4702, 52, 7, 52, 7
1753.6994, 52, 7, 52, 27
1753.7670, 52, 27, 52, 27
1754.3406, 52, 27, 52, 27
1754.4649, 52, 27, 46, 27
1754.5697, 46, 27, 46, 27
1754.6555, 46, 27, 46, 27
1754.6866, 46, 26, 46, 27
1754.8065, 46, 26, 46, 26
1754.9612, 46, 26, 46, 26
1755.1474, 46, 26, 42, 26
1755.2841, 42, 26, 42, 26
1755.3845, 42, 26, 42, 26
1755.4286, 42, 51, 42, 26
1755.4818, 42, 51, 42, 51
1755.8426, 42, 51, 42, 51
1756.5687, 42, 51, 87, 51
1756.7531, 87, 51, 87, 51
1757.4060, 87, 51, 87, 51
1759.1253, 87, 66, 87, 51
1759.1258, 87, 66, 87, 66
1759.5280, 87, 66, 87, 66
1759.6910, 87, 66, 43, 66
1759.7845, 43, 66, 43, 66
1759.8602, 43, 66, 43, 66
1759.8922, 43, 58, 43, 66
1759.9538, 43, 58, 43, 58
1760.1457, 43, 58, 43, 58
1760.3293, 43, 58, 73, 58
1760.4622, 73, 58, 73, 58
1760.5654, 73, 58, 73, 58
1760.5966, 73, 59, 73, 58
1760.6203, 73, 59, 73, 59
1760.8524, 73, 59, 73, 59
1761.2974, 73, 59, 13, 59
1761.3393, 13, 59, 13, 59
1761.6936, 13, 59, 13, 59
1761.7410, 13, 93, 13, 59
1761.9152, 13, 93, 13, 93
1762.1252, 13, 93, 13, 93
1762.3769, 13, 93, 16, 93
1762.4725, 16, 93, 16, 93
1762.5760, 16, 93, 16, 93
1762.5881, 16, 94, 16, 93
1762.6294, 16, 94, 16, 94
1762.8872, 16, 94, 16, 94
1763.1301, 16, 94, 91, 94
1763.2511, 91, 94, 91, 94
1763.3768, 91, 94, 91, 94
1763.4104, 91, 31, 91, 94
1763.4590, 91, 31, 91, 31
1763.7886, 91, 31, 91, 31
1764.0836, 91, 31, 16, 31
1764.2046, 16, 31, 16, 31
1764.3070, 16, 31, 16, 31
1764.3633, 16, 69, 16, 31
1764.4318, 16, 69, 16, 69
1764.7289, 16, 69, 16, 69
1764.8738, 16, 69, 91, 69
1764.9601, 91, 69, 91, 69
1765.2008, 91, 69, 91, 69
1765.2322, 91, 73, 91, 69
1765.2831, 91, 73, 91, 73
1766.4317, 91, 73, 91, 73
1766.4837, 50, 73, 91, 73
1766.5346, 50, 73, 50, 73
1766.6084, 50, 73, 50, 73
1766.6827, 50, 19, 50, 73
1766.6846, 50, 19, 50, 19
1767.1109, 50, 19, 50, 19
1767.2595, 50, 19, 16, 19
1767.4222, 16, 19, 16, 19
1767.5521, 16, 19, 16, 19
1767.6042, 16, 13, 16, 19
1767.7227, 16, 13, 16, 13
1767.8812, 16, 13, 16, 13
1768.1015, 16, 13, 40, 13
1768.1872, 40, 13, 40, 13
1768.2774, 40, 13, 40, 13
1768.3456, 40, 13, 40, 0
1768.3858, 40, 0, 40, 0
1768.6392, 40, 0, 40, 0
1768.9676, 40, 0, 24, 0
1769.0471, 24, 0, 24, 0
1769.1553, 24, 0, 24, 0
1769.1871, 24, 96, 24, 0
1769.3046, 24, 96, 24, 96
1769.4521, 24, 96, 24, 96
1769.6998, 24, 96, 54, 96
1769.7815, 54, 96, 54, 96
1769.8746, 54, 96, 54, 96
1769.9068, 54, 21, 54, 96
1770.0430, 54, 21, 54, 21
1770.2489, 54, 21, 54, 21
1770.3729, 54, 21, 98, 21
1770.4660, 98, 21, 98, 21
1770.5617, 98, 21, 98, 21
1770.5938, 98, 34, 98, 21
1770.6853, 98, 34, 98, 34
1770.8989, 98, 34, 98, 34
1771.0063, 98, 34, 2, 34
1771.0880, 2, 34, 2, 34
1771.1464, 2, 34, 2, 34
1771.1798, 2, 51, 2, 34
1771.2870, 2, 51, 2, 51
1771.4732, 2, 51, 2, 51
1771.5847, 2, 51, 2, 51
1771.6691, 2, 51, 2, 51
1771.7846, 2, 51, 2, 51
1771.8162, 2, 94, 2, 51
1771.9022, 2, 94, 2, 94
1772.0408, 2, 94, 2, 94
1772.2104, 2, 94, 18, 94
1772.2932, 18, 94, 18, 94
1772.3887, 18, 94, 18, 94
1772.4214, 18, 10, 18, 94
1772.5175, 18, 10, 18, 10
1772.6973, 18, 10, 18, 10
1772.8165, 18, 10, 94, 10
1772.8994, 94, 10, 94, 10
1773.0264, 94, 10, 94, 10
1773.0586, 94, 53, 94, 10
1773.1523, 94, 53, 94, 53
1773.2875, 94, 53, 94, 53
1773.5700, 94, 53, 97, 53
1773.6557, 97, 53, 97, 53
1773.7570, 97, 53, 97, 53
1773.8184, 97, 3, 97, 53
1773.9055, 97, 3, 97, 3
1774.0885, 97, 3, 97, 3
1774.2118, 97, 3, 78, 3
1774.2912, 78, 3, 78, 3
1774.3661, 78, 3, 78, 3
1774.4000, 78, 20, 78, 3
1774.4866, 78, 20, 78, 20
1774.6189, 78, 20, 78, 20
1774.8150, 78, 20, 62, 20
1774.8999, 62, 20, 62, 20
1774.9893, 62, 20, 62, 20
1775.0188, 62, 12, 62, 20
1775.1133, 62, 12, 62, 12
1775.2797, 62, 12, 62, 12
1775.5410, 62, 12, 65, 12
1775.6468, 65, 12, 65, 12
1775.7937, 65, 12, 65, 12
1775.8219, 65, 36, 65, 12
1775.9085, 65, 36, 65, 36
1776.0461, 65, 36, 65, 36
1776.2212, 65, 36, 25, 36
1776.2999, 25, 36, 25, 36
1776.3991, 25, 36, 25, 36
1776.4342, 25, 42, 25, 36
1776.5305, 25, 42, 25, 42
1776.7207, 25, 42, 25, 42
1776.8771, 25, 42, 97, 42
1776.9632, 97, 42, 97, 42
1777.0459, 97, 42, 97, 42
1777.0769, 97, 40, 97, 42
1777.1794, 97, 40, 97, 40
1777.3055, 97, 40, 97, 40
1777.4710, 97, 40, 62, 40
1777.5818, 62, 40, 62, 40
1778.7427, 62, 40, 62, 40
1778.8085, 62, 40, 62, 94
1778.8168, 62, 94, 62, 94
1779.1674, 62, 94, 62, 94
1779.2615, 62, 94, 73, 94
1779.3613, 73, 94, 73, 94
1779.4366, 73, 94, 73, 94
1779.4674, 73, 97, 73, 94
1779.5896, 73, 97, 73, 97
1779.7818, 73, 97, 73, 97
1779.8924, 73, 97, 67, 97
1779.9043, 67, 97, 67, 97
1780.0007, 67, 97, 67, 97
1780.0657, 67, 97, 67, 67
1780.0942, 67, 67, 67, 67
1780.3182, 67, 67, 67, 67
1780.9051, 67, 67, 30, 67
1781.0266, 30, 67, 30, 67
1781.1641, 30, 67, 30, 67
1783.6672, 30, 67, 30, 61
1783.7296, 30, 61, 30, 61
1784.1025, 30, 61, 30, 61
1784.4686, 30, 61, 18, 61
1784.5932, 18, 61, 18, 61
1784.6825, 18, 61, 18, 61
1784.7141, 18, 10, 18, 61
1784.8273, 18, 10, 18, 10
1785.0526, 18, 10, 18, 10
1785.2087, 18, 10, 25, 10
1785.3303, 25, 10, 25, 10
1785.4183, 25, 10, 25, 10
1785.4509, 25, 40, 25, 10
1785.6720, 25, 40, 25, 40
1785.8768, 25, 40, 25, 40
1785.9864, 25, 40, 97, 40
1786.3295, 97, 40, 97, 40
1786.4422, 97, 40, 97, 40
1786.4775, 97, 3, 97, 40
1786.5789, 97, 3, 97, 3
1786.9216, 97, 3, 97, 3
1788.2135, 97, 3, 69, 3
1788.7222, 69, 3, 69, 3
1788.8788, 69, 3, 69, 3
1788.9164, 69, 20, 69, 3
1788.9996, 69, 20, 69, 20
1789.2710, 69, 20, 69, 20
1789.4727, 69, 20, 90, 20
1789.6180, 90, 20, 90, 20
1789.6910, 90, 20, 90, 20
1789.7199, 90, 97, 90, 20
1789.8679, 90, 97, 90, 97
1790.0077, 90, 97, 90, 97
1790.1719, 90, 97, 32, 97
1790.3025, 32, 97, 32, 97
1790.3669, 32, 97, 32, 97
1790.3969, 32, 46, 32, 97
1790.4750, 32, 46, 32, 46
1790.6719, 32, 46, 32, 46
1790.8389, 32, 46, 60, 46
1790.9548, 60, 46, 60, 46
1791.0367, 60, 46, 60, 46
1791.0709, 60, 60, 60, 46
1791.1413, 60, 60, 60, 60
1791.3167, 60, 60, 60, 60
1791.5105, 60, 60, 40, 60
1792.3222, 40, 60, 40, 60
1792.6075, 40, 60, 40, 60
1792.6954, 40, 33, 40, 60
1792.7845, 40, 33, 40, 33
1793.1917, 40, 33, 40, 33
1793.4111, 40, 33, 17, 33
1793.8979, 17, 33, 17, 33
1794.1425, 17, 33, 17, 33
1794.1949, 17, 0, 17, 33
1794.3676, 17, 0, 17, 0
1796.1024, 17, 0, 17, 0
