Time, C12_R_ch1, C12_R_ch2, C122_R_ch12, C122_R_ch22, P12_W_ch1, P12_W_ch2, P122_W_ch12, P122_W_ch22
2223.6139, 77, 61, 14, 75, 77, 61, 14, 75
2223.6405, 82, 61, 14, 75, 77, 61, 14, 75
2223.6538, 82, 61, 14, 75, 77, 61, 14, 75
2223.7807, 82, 61, 14, 75, 77, 61, 13, 75
2223.7928, 82, 61, 14, 75, 82, 61, 13, 75
2223.8743, 82, 61, 14, 75, 82, 61, 13, 75
2223.8918, 82, 61, 13, 75, 82, 61, 13, 75
2223.9248, 82, 61, 13, 75, 82, 97, 13, 75
2223.9722, 82, 61, 13, 75, 82, 97, 13, 75
2223.9973, 82, 61, 13, 57, 82, 97, 13, 75
2223.9987, 82, 97, 13, 57, 82, 97, 13, 75
2224.1000, 82, 97, 13, 57, 82, 97, 13, 57
2224.5569, 82, 97, 13, 57, 82, 97, 13, 57
2224.5742, 82, 97, 13, 57, 82, 97, 13, 57
2224.5982, 82, 97, 13, 57, 25, 97, 13, 57
2224.6546, 25, 97, 13, 57, 25, 97, 13, 57
2224.7538, 25, 97, 13, 57, 25, 97, 2, 57
2224.8095, 25, 97, 2, 57, 25, 97, 2, 57
2224.8582, 25, 97, 2, 57, 25, 97, 2, 57
2224.8803, 25, 13, 2, 57, 25, 97, 2, 57
2225.0089, 25, 13, 2, 57, 25, 97, 2, 57
2225.0340, 25, 13, 2, 95, 25, 97, 2, 57
2225.0623, 25, 13, 2, 95, 25, 13, 2, 57
2225.1275, 25, 13, 2, 95, 25, 13, 2, 95
2225.3892, 25, 13, 2, 95, 25, 13, 2, 95
2225.4026, 25, 13, 2, 95, 25, 13, 2, 95
2225.5134, 25, 13, 2, 95, 98, 13, 2, 95
2225.5192, 25, 13, 2, 95, 98, 13, 82, 95
2225.5313, 25, 13, 82, 95, 98, 13, 82, 95
2225.8456, 98, 13, 82, 95, 98, 13, 82, 95
2225.8731, 98, 13, 82, 95, 98, 13, 82, 95
2225.9027, 98, 13, 82, 73, 98, 13, 82, 95
2225.9083, 98, 13, 82, 73, 98, 13, 82, 95
2225.9171, 98, 41, 82, 73, 98, 13, 82, 95
2225.9966, 98, 41, 82, 73, 98, 13, 82, 73
2226.0170, 98, 41, 82, 73, 98, 41, 82, 73
2226.2166, 98, 41, 82, 73, 98, 41, 82, 73
2226.4441, 98, 41, 82, 73, 98, 41, 82, 73
2226.5335, 98, 41, 82, 73, 47, 41, 82, 73
2226.5447, 98, 41, 82, 73, 47, 41, 15, 73
2226.6227, 98, 41, 15, 73, 47, 41, 15, 73
2226.6768, 98, 41, 15, 73, 47, 41, 15, 73
2226.6775, 47, 41, 15, 73, 47, 41, 15, 73
2226.7004, 47, 41, 15, 76, 47, 41, 15, 73
2226.7641, 47, 41, 15, 76, 47, 41, 15, 73
2226.7867, 47, 43, 15, 76, 47, 41, 15, 73
2226.7972, 47, 43, 15, 76, 47, 41, 15, 76
2226.8802, 47, 43, 15, 76, 47, 43, 15, 76
2226.9944, 47, 43, 15, 76, 47, 43, 15, 76
2227.0516, 47, 43, 15, 76, 47, 43, 15, 76
2227.1872, 47, 43, 15, 76, 47, 43, 41, 76
2227.2054, 47, 43, 15, 76, 34, 43, 41, 76
2227.3071, 47, 43, 41, 76, 34, 43, 41, 76
2227.3147, 34, 43, 41, 76, 34, 43, 41, 76
2227.4074, 34, 43, 41, 76, 34, 43, 41, 76
2227.4272, 34, 43, 41, 31, 34, 43, 41, 76
2227.4407, 34, 43, 41, 31, 34, 43, 41, 76
2227.4688, 34, 23, 41, 31, 34, 43, 41, 76
2227.5424, 34, 23, 41, 31, 34, 43, 41, 31
2227.5510, 34, 23, 41, 31, 34, 23, 41, 31
2227.7893, 34, 23, 41, 31, 34, 23, 41, 31
2227.8078, 34, 23, 41, 31, 34, 23, 41, 31
2227.9055, 34, 23, 41, 31, 34, 23, 30, 31
2227.9608, 34, 23, 41, 31, 90, 23, 30, 31
2228.0462, 34, 23, 30, 31, 90, 23, 30, 31
2228.1147, 90, 23, 30, 31, 90, 23, 30, 31
2228.1153, 90, 23, 30, 31, 90, 23, 30, 31
2228.1685, 90, 23, 30, 18, 90, 23, 30, 31
2228.2013, 90, 23, 30, 18, 90, 23, 30, 31
2228.2275, 90, 8, 30, 18, 90, 23, 30, 31
2228.2795, 90, 8, 30, 18, 90, 23, 30, 18
2228.3528, 90, 8, 30, 18, 90, 8, 30, 18
2228.4778, 90, 8, 30, 18, 90, 8, 30, 18
2228.6986, 90, 8, 30, 18, 90, 8, 30, 18
2228.7126, 90, 8, 30, 18, 90, 8, 70, 18
2228.7590, 90, 8, 70, 18, 90, 8, 70, 18
2228.8193, 90, 8, 70, 18, 90, 8, 70, 18
2228.8360, 90, 8, 70, 18, 3, 8, 70, 18
2228.9040, 90, 8, 70, 18, 3, 8, 70, 89
2228.9275, 3, 8, 70, 18, 3, 8, 70, 89
2228.9304, 3, 8, 70, 89, 3, 8, 70, 89
2229.0348, 3, 8, 70, 89, 3, 8, 70, 89
2229.0708, 3, 69, 70, 89, 3, 8, 70, 89
2229.0849, 3, 69, 70, 89, 3, 69, 70, 89
2229.4694, 3, 69, 70, 89, 3, 69, 70, 89
2229.5043, 97, 69, 70, 89, 3, 69, 70, 89
2229.5061, 97, 69, 70, 89, 3, 69, 70, 89
2229.5838, 97, 69, 70, 89, 97, 69, 70, 89
2229.7882, 97, 69, 70, 89, 97, 69, 70, 89
2229.8102, 97, 69, 19, 89, 97, 69, 70, 89
2229.8263, 97, 69, 19, 89, 97, 69, 19, 89
2229.8407, 97, 69, 19, 89, 97, 70, 19, 89
2229.9216, 97, 69, 19, 89, 97, 70, 19, 89
2229.9457, 97, 69, 19, 96, 97, 70, 19, 89
2229.9481, 97, 70, 19, 96, 97, 70, 19, 89
2230.0355, 97, 70, 19, 96, 97, 70, 19, 96
2230.3206, 97, 70, 19, 96, 97, 70, 19, 96
2230.5154, 97, 70, 19, 96, 97, 70, 19, 96
2230.5552, 97, 70, 19, 96, 97, 70, 22, 96
2230.6745, 97, 70, 22, 96, 97, 70, 22, 96
2230.7044, 97, 70, 22, 96, 97, 70, 22, 96
2230.7127, 97, 70, 22, 16, 97, 70, 22, 96
2230.7217, 97, 70, 22, 16, 28, 70, 22, 96
2230.8269, 97, 70, 22, 16, 28, 70, 22, 16
2230.8652, 28, 70, 22, 16, 28, 70, 22, 16
2230.9380, 28, 70, 22, 16, 28, 70, 22, 16
2230.9601, 28, 63, 22, 16, 28, 70, 22, 16
2231.0000, 28, 63, 22, 16, 28, 63, 22, 16
2231.3301, 28, 63, 22, 16, 28, 63, 22, 16
2231.3414, 28, 63, 22, 16, 28, 63, 22, 16
2231.4139, 28, 63, 22, 16, 34, 63, 22, 16
2231.4545, 28, 63, 22, 16, 34, 63, 71, 16
2231.4653, 34, 63, 22, 16, 34, 63, 71, 16
2231.5213, 34, 63, 71, 16, 34, 63, 71, 16
2231.6066, 34, 63, 71, 16, 34, 63, 71, 16
2231.6509, 34, 63, 71, 16, 34, 63, 71, 16
2231.6873, 34, 63, 71, 16, 34, 55, 71, 16
2231.7144, 34, 63, 71, 16, 34, 55, 71, 17
2231.8206, 34, 63, 71, 17, 34, 55, 71, 17
2231.8285, 34, 55, 71, 17, 34, 55, 71, 17
2232.3167, 34, 55, 71, 17, 34, 55, 71, 17
2232.3458, 34, 55, 71, 17, 34, 55, 71, 17
2232.6243, 34, 55, 71, 17, 34, 55, 46, 17
2232.6631, 34, 55, 46, 17, 34, 55, 46, 17
2232.8258, 34, 55, 46, 17, 80, 55, 46, 17
2232.8358, 34, 55, 46, 17, 80, 55, 46, 17
2232.8459, 34, 55, 46, 17, 80, 55, 46, 17
2232.9816, 34, 55, 46, 17, 80, 55, 46, 17
2233.0269, 80, 55, 46, 17, 80, 55, 46, 17
2233.0600, 80, 55, 46, 17, 80, 55, 46, 17
2233.0873, 80, 68, 46, 17, 80, 55, 46, 17
2233.1101, 80, 68, 46, 17, 80, 68, 46, 17
2233.5440, 80, 68, 46, 17, 80, 68, 46, 17
2233.5553, 80, 68, 46, 17, 80, 68, 46, 17
2233.7524, 89, 68, 46, 17, 80, 68, 46, 17
2233.7517, 89, 68, 46, 17, 89, 68, 46, 17
2233.8851, 89, 68, 46, 17, 89, 68, 32, 17
2233.8856, 89, 68, 46, 17, 89, 68, 32, 17
2233.8954, 89, 73, 46, 17, 89, 68, 32, 17
2233.9868, 89, 73, 46, 17, 89, 73, 32, 17
2234.0184, 89, 73, 32, 17, 89, 73, 32, 17
2234.0756, 89, 73, 32, 17, 89, 73, 32, 17
2234.1004, 89, 73, 32, 39, 89, 73, 32, 17
2234.1322, 89, 73, 32, 39, 89, 73, 32, 39
2234.5103, 89, 73, 32, 39, 89, 73, 32, 39
2234.5777, 89, 73, 32, 39, 9, 73, 32, 39
2234.5987, 89, 73, 32, 39, 9, 73, 32, 39
2234.6457, 89, 73, 60, 39, 9, 73, 32, 39
2234.6852, 9, 73, 60, 39, 9, 73, 32, 39
2234.6958, 9, 73, 60, 39, 9, 73, 32, 39
2234.7438, 9, 73, 60, 39, 9, 73, 60, 39
2234.7554, 9, 73, 60, 39, 9, 73, 60, 39
2234.7652, 9, 37, 60, 39, 9, 73, 60, 39
2234.8255, 9, 37, 60, 39, 9, 37, 60, 39
2234.8951, 9, 37, 60, 39, 9, 37, 60, 83
2234.9253, 9, 37, 60, 83, 9, 37, 60, 83
2235.5289, 9, 37, 60, 83, 9, 37, 60, 83
2235.6200, 9, 37, 60, 83, 9, 37, 60, 83
2235.6787, 9, 37, 60, 83, 90, 37, 60, 83
2235.6868, 9, 37, 60, 83, 90, 37, 56, 83
2235.7133, 90, 37, 60, 83, 90, 37, 56, 83
2235.8944, 90, 37, 60, 83, 90, 37, 56, 83
2235.8973, 90, 37, 56, 83, 90, 37, 56, 83
2235.9273, 90, 42, 56, 83, 90, 37, 56, 83
2236.0478, 90, 42, 56, 83, 90, 42, 56, 83
2236.0896, 90, 42, 56, 83, 90, 42, 56, 83
2236.1187, 90, 42, 56, 99, 90, 42, 56, 83
2236.2089, 90, 42, 56, 99, 90, 42, 56, 99
2236.3771, 90, 42, 56, 99, 90, 42, 56, 99
2236.4796, 90, 42, 56, 99, 90, 42, 56, 99
2236.6934, 90, 42, 56, 99, 31, 42, 56, 99
2236.7166, 31, 42, 56, 99, 31, 42, 56, 99
2236.7761, 31, 42, 56, 99, 31, 42, 75, 99
2236.8389, 31, 42, 75, 99, 31, 42, 75, 99
2236.8749, 31, 42, 75, 99, 31, 42, 75, 99
2236.8861, 31, 36, 75, 99, 31, 42, 75, 99
2237.0571, 31, 36, 75, 99, 31, 36, 75, 99
2237.0709, 31, 36, 75, 99, 31, 36, 75, 99
2237.0952, 31, 36, 75, 29, 31, 36, 75, 99
2237.2460, 31, 36, 75, 29, 31, 36, 75, 29
2237.4278, 31, 36, 75, 29, 31, 36, 75, 29
2237.5456, 31, 36, 75, 29, 31, 36, 75, 29
2237.5722, 4, 36, 75, 29, 31, 36, 75, 29
2237.7520, 4, 36, 75, 29, 31, 36, 75, 29
2237.8774, 4, 36, 75, 29, 4, 36, 75, 29
2237.9473, 4, 36, 75, 29, 4, 36, 87, 29
2237.9696, 4, 36, 75, 29, 4, 52, 87, 29
2238.0330, 4, 36, 87, 29, 4, 52, 87, 29
2238.0425, 4, 52, 87, 29, 4, 52, 87, 29
2238.1698, 4, 52, 87, 29, 4, 52, 87, 29
2238.1803, 4, 52, 87, 93, 4, 52, 87, 29
2238.2022, 4, 52, 87, 93, 4, 52, 87, 93
2238.4567, 4, 52, 87, 93, 4, 52, 87, 93
2238.4841, 4, 52, 87, 93, 4, 52, 87, 93
2238.7442, 4, 52, 87, 93, 4, 52, 20, 93
2238.7627, 4, 52, 20, 93, 4, 52, 20, 93
2238.7698, 4, 52, 20, 93, 21, 52, 20, 93
2238.7919, 4, 52, 20, 93, 21, 52, 20, 93
2238.8804, 21, 52, 20, 93, 21, 52, 20, 93
2238.9116, 21, 52, 20, 93, 21, 52, 20, 83
2238.9737, 21, 52, 20, 93, 21, 52, 20, 83
2238.9948, 21, 52, 20, 83, 21, 52, 20, 83
2239.0002, 21, 74, 20, 83, 21, 52, 20, 83
2239.1644, 21, 74, 20, 83, 21, 74, 20, 83
2239.3413, 21, 74, 20, 83, 21, 74, 20, 83
2239.5291, 21, 74, 20, 83, 21, 74, 20, 83
2239.5408, 69, 74, 20, 83, 21, 74, 20, 83
2239.6165, 69, 74, 20, 83, 21, 74, 20, 83
2239.6205, 69, 74, 20, 83, 69, 74, 20, 83
2239.6780, 69, 74, 20, 83, 69, 74, 17, 83
2239.7080, 69, 74, 20, 83, 69, 72, 17, 83
2239.7297, 69, 74, 17, 83, 69, 72, 17, 83
2239.8067, 69, 72, 17, 83, 69, 72, 17, 83
2239.8311, 69, 72, 17, 83, 69, 72, 17, 83
2239.8417, 69, 72, 17, 77, 69, 72, 17, 83
2239.9490, 69, 72, 17, 77, 69, 72, 17, 77
2240.1417, 69, 72, 17, 77, 69, 72, 17, 77
2240.1794, 69, 72, 17, 77, 69, 72, 17, 77
2240.3320, 69, 72, 17, 77, 29, 72, 17, 77
2240.3330, 29, 72, 17, 77, 29, 72, 17, 77
2240.3646, 29, 72, 17, 77, 29, 72, 31, 77
2240.4709, 29, 72, 31, 77, 29, 72, 31, 77
2240.5021, 29, 72, 31, 77, 29, 72, 31, 77
2240.5284, 29, 21, 31, 77, 29, 72, 31, 77
2240.6625, 29, 21, 31, 77, 29, 72, 31, 77
2240.7110, 29, 21, 31, 60, 29, 72, 31, 77
2240.7532, 29, 21, 31, 60, 29, 21, 31, 77
2240.7815, 29, 21, 31, 60, 29, 21, 31, 60
2240.9990, 29, 21, 31, 60, 29, 21, 31, 60
2241.0213, 29, 21, 31, 60, 29, 21, 31, 60
2241.1744, 29, 21, 31, 60, 41, 21, 31, 60
2241.2033, 29, 21, 31, 60, 41, 21, 88, 60
2241.2620, 41, 21, 31, 60, 41, 21, 88, 60
2241.2881, 41, 21, 88, 60, 41, 21, 88, 60
2241.3249, 41, 21, 88, 60, 41, 21, 88, 60
2241.3335, 41, 40, 88, 60, 41, 21, 88, 60
2241.3726, 41, 40, 88, 60, 41, 40, 88, 60
2241.3943, 41, 40, 88, 60, 41, 40, 88, 60
2241.4214, 41, 40, 88, 45, 41, 40, 88, 60
2241.5126, 41, 40, 88, 45, 41, 40, 88, 45
2241.7902, 41, 40, 88, 45, 41, 40, 88, 45
2241.9634, 41, 40, 88, 45, 41, 40, 75, 45
2242.0335, 41, 40, 75, 45, 41, 40, 75, 45
2242.0837, 41, 40, 75, 45, 41, 40, 75, 45
2242.1058, 41, 40, 75, 43, 41, 40, 75, 45
2242.1320, 41, 40, 75, 43, 41, 40, 75, 43
2242.4990, 41, 40, 75, 43, 41, 40, 75, 43
2242.5469, 41, 40, 75, 43, 70, 40, 75, 43
2242.6336, 70, 40, 75, 43, 70, 40, 75, 43
2242.6968, 70, 40, 75, 43, 70, 40, 75, 43
2242.7337, 70, 3, 75, 43, 70, 40, 75, 43
2242.7571, 70, 3, 75, 43, 70, 3, 75, 43
2243.0807, 70, 3, 75, 43, 70, 3, 75, 43
2243.1478, 70, 3, 75, 43, 70, 3, 75, 43
2243.1594, 70, 3, 93, 43, 70, 3, 75, 43
2243.2280, 70, 3, 93, 43, 70, 3, 75, 43
2243.2436, 70, 3, 93, 43, 70, 3, 93, 43
2243.2703, 70, 3, 93, 43, 45, 3, 93, 43
2243.3505, 70, 3, 93, 43, 45, 3, 93, 79
2243.3743, 45, 3, 93, 43, 45, 3, 93, 79
2243.4578, 45, 3, 93, 79, 45, 3, 93, 79
2243.4957, 45, 3, 93, 79, 45, 3, 93, 79
2243.5045, 45, 63, 93, 79, 45, 3, 93, 79
2243.5449, 45, 63, 93, 79, 45, 63, 93, 79
2243.7805, 45, 63, 93, 79, 45, 63, 93, 79
2243.9237, 45, 63, 93, 79, 45, 63, 93, 79
2243.9704, 45, 63, 93, 79, 74, 63, 93, 79
2244.0156, 74, 63, 93, 79, 74, 63, 93, 79
2244.0936, 74, 63, 93, 79, 74, 63, 93, 79
2244.1657, 74, 63, 93, 79, 74, 63, 64, 79
2244.2025, 74, 63, 93, 79, 74, 74, 64, 79
2244.2911, 74, 63, 64, 79, 74, 74, 64, 79
2244.3105, 74, 74, 64, 79, 74, 74, 64, 79
2244.3472, 74, 74, 64, 79, 74, 74, 64, 79
2244.3722, 74, 74, 64, 3, 74, 74, 64, 79
2244.4710, 74, 74, 64, 3, 74, 74, 64, 3
2244.5864, 74, 74, 64, 3, 74, 74, 64, 3
2244.6683, 74, 74, 64, 3, 74, 74, 64, 3
2244.8802, 74, 74, 64, 3, 74, 74, 68, 3
2244.8878, 74, 74, 64, 3, 91, 74, 68, 3
2245.0223, 74, 74, 68, 3, 91, 74, 68, 3
2245.0214, 91, 74, 68, 3, 91, 74, 68, 3
2245.0799, 91, 74, 68, 3, 91, 74, 68, 3
2245.1182, 91, 74, 68, 85, 91, 74, 68, 3
2245.1557, 91, 74, 68, 85, 91, 74, 68, 3
2245.1941, 91, 58, 68, 85, 91, 74, 68, 3
2245.2346, 91, 58, 68, 85, 91, 74, 68, 85
2245.2807, 91, 58, 68, 85, 91, 58, 68, 85
2245.5353, 91, 58, 68, 85, 91, 58, 68, 85
2245.5815, 91, 58, 68, 85, 91, 58, 68, 85
2245.5906, 1, 58, 68, 85, 91, 58, 68, 85
2245.8268, 1, 58, 68, 85, 1, 58, 68, 85
2245.8702, 1, 58, 68, 85, 1, 58, 68, 85
2245.9122, 1, 58, 68, 85, 1, 58, 73, 85
2245.9314, 1, 58, 68, 85, 1, 81, 73, 85
2245.9634, 1, 81, 68, 85, 1, 81, 73, 85
2246.0233, 1, 81, 73, 85, 1, 81, 73, 85
2246.0939, 1, 81, 73, 85, 1, 81, 73, 85
2246.1373, 1, 81, 73, 71, 1, 81, 73, 85
2246.2059, 1, 81, 73, 71, 1, 81, 73, 71
2246.5163, 1, 81, 73, 71, 1, 81, 73, 71
2246.5287, 1, 81, 73, 71, 1, 81, 73, 71
2246.5891, 1, 81, 73, 71, 1, 81, 14, 71
2246.6667, 1, 81, 14, 71, 1, 81, 14, 71
2246.6831, 1, 81, 14, 71, 48, 81, 14, 71
2246.7977, 48, 81, 14, 71, 48, 81, 14, 71
2246.8237, 48, 81, 14, 71, 48, 81, 14, 71
2246.8493, 48, 81, 14, 71, 48, 81, 14, 71
2246.8554, 48, 81, 14, 93, 48, 81, 14, 71
2246.8581, 48, 59, 14, 93, 48, 81, 14, 71
2246.9365, 48, 59, 14, 93, 48, 59, 14, 71
2247.0340, 48, 59, 14, 93, 48, 59, 14, 93
2247.3011, 48, 59, 14, 93, 48, 59, 14, 93
2247.3897, 48, 59, 14, 93, 48, 59, 14, 93
2247.5301, 48, 59, 14, 93, 67, 59, 14, 93
2247.5478, 48, 59, 14, 93, 67, 59, 79, 93
2247.5591, 67, 59, 14, 93, 67, 59, 79, 93
2247.6358, 67, 59, 14, 93, 67, 59, 79, 93
2247.7763, 67, 59, 14, 93, 67, 6, 79, 93
2247.7880, 67, 6, 14, 93, 67, 6, 79, 93
2247.7930, 67, 6, 79, 93, 67, 6, 79, 93
2247.8793, 67, 6, 79, 93, 67, 6, 79, 93
2247.9044, 67, 6, 79, 4, 67, 6, 79, 93
2248.0188, 67, 6, 79, 4, 67, 6, 79, 4
2248.3042, 67, 6, 79, 4, 67, 6, 79, 4
2248.3558, 67, 6, 79, 4, 67, 6, 79, 4
2248.3779, 73, 6, 79, 4, 67, 6, 79, 4
2248.4207, 73, 6, 79, 4, 67, 6, 77, 4
2248.4280, 73, 6, 79, 4, 67, 6, 77, 4
2248.4687, 73, 6, 79, 4, 73, 6, 77, 4
2248.5148, 73, 6, 77, 4, 73, 6, 77, 4
2248.5741, 73, 6, 77, 4, 73, 6, 77, 4
2248.6154, 73, 6, 77, 4, 73, 6, 77, 17
2248.6537, 73, 6, 77, 17, 73, 6, 77, 17
2248.6599, 73, 6, 77, 17, 73, 79, 77, 17
2248.6883, 73, 79, 77, 17, 73, 79, 77, 17
2249.0277, 73, 79, 77, 17, 73, 79, 77, 17
2249.0515, 73, 79, 77, 17, 73, 79, 77, 17
2249.0983, 73, 79, 77, 17, 73, 79, 56, 17
2249.1904, 73, 79, 56, 17, 73, 79, 56, 17
2249.2991, 73, 79, 56, 17, 84, 79, 56, 17
2249.3498, 73, 79, 56, 17, 84, 79, 56, 17
2249.3807, 73, 79, 56, 37, 84, 79, 56, 17
2249.4064, 84, 79, 56, 37, 84, 79, 56, 17
2249.4256, 84, 79, 56, 37, 84, 79, 56, 37
2249.5386, 84, 79, 56, 37, 84, 79, 56, 37
2249.5488, 84, 57, 56, 37, 84, 79, 56, 37
2249.5830, 84, 57, 56, 37, 84, 57, 56, 37
2249.8810, 84, 57, 56, 37, 84, 57, 56, 37
2249.9335, 84, 57, 56, 37, 84, 57, 56, 37
2250.1232, 84, 57, 56, 37, 55, 57, 56, 37
2250.2083, 84, 57, 56, 37, 55, 57, 94, 37
2250.2624, 55, 57, 56, 37, 55, 57, 94, 37
2250.3352, 55, 57, 94, 37, 55, 57, 94, 37
2250.3505, 55, 57, 94, 37, 55, 57, 94, 37
2250.3779, 55, 11, 94, 37, 55, 57, 94, 37
2250.3949, 55, 11, 94, 37, 55, 11, 94, 37
2250.4891, 55, 11, 94, 37, 55, 11, 94, 37
2250.5127, 55, 11, 94, 21, 55, 11, 94, 37
2250.6102, 55, 11, 94, 21, 55, 11, 94, 21
2250.8820, 55, 11, 94, 21, 55, 11, 94, 21
2250.8895, 55, 11, 94, 21, 55, 11, 94, 21
2251.0435, 55, 11, 94, 21, 55, 11, 87, 21
2251.1887, 55, 11, 87, 21, 55, 11, 87, 21
2251.2091, 55, 11, 87, 21, 29, 11, 87, 21
2251.2923, 55, 11, 87, 21, 29, 11, 87, 21
2251.3327, 29, 11, 87, 21, 29, 11, 87, 21
2251.3457, 29, 11, 87, 7, 29, 11, 87, 21
2251.4162, 29, 11, 87, 7, 29, 11, 87, 21
2251.4265, 29, 19, 87, 7, 29, 11, 87, 21
2251.4486, 29, 19, 87, 7, 29, 11, 87, 7
2251.5613, 29, 19, 87, 7, 29, 19, 87, 7
2251.8027, 29, 19, 87, 7, 29, 19, 87, 7
2251.8710, 29, 19, 87, 7, 29, 19, 87, 7
2252.6254, 29, 19, 87, 7, 12, 19, 87, 7
2252.8643, 12, 19, 87, 7, 12, 19, 87, 7
2252.9412, 12, 19, 87, 7, 12, 19, 38, 7
2253.7410, 12, 19, 87, 7, 12, 19, 38, 7
2253.7687, 12, 58, 87, 7, 12, 19, 38, 7
2253.7707, 12, 58, 38, 7, 12, 19, 38, 7
2253.9429, 12, 58, 38, 7, 12, 19, 38, 7
2254.0171, 12, 58, 38, 38, 12, 19, 38, 7
2254.1071, 12, 58, 38, 38, 12, 58, 38, 7
2254.1676, 12, 58, 38, 38, 12, 58, 38, 38
2254.4540, 12, 58, 38, 38, 12, 58, 38, 38
2254.5032, 12, 58, 38, 38, 12, 58, 38, 38
2254.5444, 12, 58, 38, 38, 37, 58, 38, 38
2254.5453, 12, 58, 38, 38, 37, 58, 9, 38
2254.5692, 12, 58, 9, 38, 37, 58, 9, 38
2254.6629, 12, 58, 9, 38, 37, 58, 9, 38
2254.7140, 12, 58, 9, 45, 37, 58, 9, 38
2254.7133, 37, 58, 9, 45, 37, 58, 9, 38
2254.7648, 37, 58, 9, 45, 37, 58, 9, 45
2254.8189, 37, 58, 9, 45, 37, 58, 9, 45
2254.8499, 37, 55, 9, 45, 37, 58, 9, 45
2254.9490, 37, 55, 9, 45, 37, 55, 9, 45
2255.2553, 37, 55, 9, 45, 37, 55, 9, 45
2255.2572, 37, 55, 9, 45, 37, 55, 9, 45
2255.2947, 82, 55, 9, 45, 37, 55, 9, 45
2255.3145, 82, 55, 9, 45, 37, 55, 68, 45
2255.3725, 82, 55, 9, 45, 82, 55, 68, 45
2255.4126, 82, 55, 9, 45, 82, 55, 68, 45
2255.5070, 82, 55, 9, 45, 82, 23, 68, 45
2255.5089, 82, 55, 68, 45, 82, 23, 68, 45
2255.6279, 82, 23, 68, 45, 82, 23, 68, 45
2255.6549, 82, 23, 68, 45, 82, 23, 68, 45
2255.6645, 82, 23, 68, 55, 82, 23, 68, 45
2255.7642, 82, 23, 68, 55, 82, 23, 68, 55
2255.9616, 82, 23, 68, 55, 82, 23, 68, 55
2255.9915, 82, 23, 68, 55, 82, 23, 68, 55
2256.1750, 82, 23, 68, 55, 82, 23, 68, 55
2256.1927, 82, 23, 68, 55, 78, 23, 68, 55
2256.3299, 82, 23, 68, 55, 78, 23, 68, 55
2256.3438, 78, 23, 68, 55, 78, 23, 68, 55
2256.4737, 78, 23, 68, 55, 78, 23, 68, 55
2256.5541, 78, 30, 68, 55, 78, 23, 68, 55
2256.5624, 78, 30, 68, 55, 78, 23, 68, 55
2256.5914, 78, 30, 68, 17, 78, 23, 68, 55
2256.6114, 78, 30, 68, 17, 78, 30, 68, 55
2256.7339, 78, 30, 68, 17, 78, 30, 68, 17
2256.9754, 78, 30, 68, 17, 78, 30, 68, 17
2257.0205, 78, 30, 68, 17, 78, 30, 68, 17
2257.2444, 78, 30, 68, 17, 78, 30, 83, 17
2257.3677, 78, 30, 83, 17, 78, 30, 83, 17
2257.4662, 78, 30, 83, 17, 64, 30, 83, 17
2257.4671, 78, 30, 83, 17, 64, 30, 83, 17
2257.4784, 64, 30, 83, 17, 64, 30, 83, 17
2257.5130, 64, 30, 83, 13, 64, 30, 83, 17
2257.5649, 64, 30, 83, 13, 64, 30, 83, 17
2257.7758, 64, 96, 83, 13, 64, 30, 83, 17
2257.7870, 64, 96, 83, 13, 64, 96, 83, 17
2257.8125, 64, 96, 83, 13, 64, 96, 83, 13
2258.2016, 64, 96, 83, 13, 64, 96, 83, 13
2258.2035, 64, 96, 83, 13, 64, 96, 83, 13
2258.3087, 64, 96, 83, 13, 11, 96, 83, 13
2258.3646, 64, 96, 83, 13, 11, 96, 41, 13
2258.4352, 64, 96, 41, 13, 11, 96, 41, 13
2258.5731, 11, 96, 41, 13, 11, 96, 41, 13
2258.6517, 11, 96, 41, 13, 11, 96, 41, 13
2258.6785, 11, 72, 41, 13, 11, 96, 41, 13
2258.7754, 11, 72, 41, 13, 11, 96, 41, 13
2258.8121, 11, 72, 41, 0, 11, 96, 41, 13
2258.8423, 11, 72, 41, 0, 11, 72, 41, 13
2258.8650, 11, 72, 41, 0, 11, 72, 41, 0
2259.1418, 11, 72, 41, 0, 11, 72, 41, 0
2259.2476, 11, 72, 41, 0, 11, 72, 41, 0
2259.4556, 11, 72, 41, 0, 11, 72, 76, 0
2259.5041, 11, 72, 41, 0, 99, 72, 76, 0
2259.6163, 11, 72, 76, 0, 99, 72, 76, 0
2259.7209, 99, 72, 76, 0, 99, 72, 76, 0
2259.8377, 99, 72, 76, 0, 99, 72, 76, 0
2259.8631, 99, 72, 76, 0, 99, 72, 76, 0
2259.8933, 99, 72, 76, 95, 99, 72, 76, 0
2259.9477, 99, 44, 76, 95, 99, 72, 76, 0
2259.9727, 99, 44, 76, 95, 99, 72, 76, 95
2260.0431, 99, 44, 76, 95, 99, 44, 76, 95
2260.2633, 99, 44, 76, 95, 99, 44, 76, 95
2260.3125, 99, 44, 76, 95, 99, 44, 76, 95
2260.5583, 99, 44, 76, 95, 21, 44, 76, 95
2260.5799, 99, 44, 76, 95, 21, 44, 62, 95
2260.5840, 21, 44, 76, 95, 21, 44, 62, 95
2260.6391, 21, 44, 62, 95, 21, 44, 62, 95
2260.6511, 21, 44, 62, 95, 21, 44, 62, 95
2260.8177, 21, 44, 62, 95, 21, 17, 62, 95
